,Bag,Boot,Coat,Dress,Pullover,Sandal,Shirt,Sneaker,Top,Trouser,predict,actual,path
1870,1.0924582e-06,0.9998723,6.490842e-07,2.6972526e-07,3.050395e-07,5.1793104e-05,7.34918e-08,7.053265e-05,1.13319004e-07,2.7505914e-06,Boot,Boot,test/Boot/883.png
1871,1.9866187e-07,0.99996936,1.6162465e-07,5.13634e-08,6.395498e-08,7.1030768e-06,1.2614012e-08,2.238266e-05,1.544735e-08,6.365436e-07,Boot,Boot,test/Boot/884.png
1872,3.7256925e-06,0.9997174,1.8242903e-06,1.0226365e-06,1.0061341e-06,0.00016238765,2.4998462e-07,0.000104589686,4.14876e-07,7.3217893e-06,Boot,Boot,test/Boot/885.png
1873,6.794615e-06,0.99960285,3.416195e-06,2.1800936e-06,1.4553249e-06,8.514359e-05,7.197616e-07,0.00028849312,9.118367e-07,7.971721e-06,Boot,Boot,test/Boot/886.png
1874,1.8658014e-07,0.9999721,1.3192236e-07,6.551528e-08,4.5192458e-08,5.0983517e-06,1.2567601e-08,2.2040544e-05,1.4088718e-08,3.8727353e-07,Boot,Boot,test/Boot/887.png
1875,4.6145223e-07,0.9999131,1.6001505e-07,9.0143764e-08,8.4486864e-08,5.2903542e-05,1.7689525e-08,3.2176667e-05,2.9838052e-08,8.7062796e-07,Boot,Boot,test/Boot/888.png
1876,4.0302695e-09,0.9999969,3.858038e-09,9.286067e-10,1.723382e-09,1.6290774e-06,1.12589625e-10,1.3860666e-06,1.7958686e-10,4.1384013e-08,Boot,Boot,test/Boot/889.png
1877,7.6510577e-07,0.9999181,4.331964e-07,2.2488018e-07,1.7997965e-07,2.573594e-05,5.6586355e-08,5.303621e-05,7.7769826e-08,1.3511109e-06,Boot,Boot,test/Boot/89.png
1878,2.3250843e-06,0.99977666,5.273147e-07,4.1772745e-07,3.1922582e-07,0.00014341474,8.578599e-08,7.327801e-05,1.4464538e-07,3.00071e-06,Boot,Boot,test/Boot/890.png
1879,5.6531513e-05,0.9960394,1.612599e-05,1.2406287e-05,1.0918823e-05,0.0026938946,5.234584e-06,0.0011005353,8.785662e-06,5.6135246e-05,Boot,Boot,test/Boot/891.png
1880,3.4813183e-05,0.041273836,6.332106e-05,1.6858205e-05,7.899869e-05,0.00094642333,7.249956e-05,0.9574115,8.866201e-05,1.3060473e-05,Sneaker,Boot,test/Boot/892.png
1881,4.6682567e-06,0.9996854,2.868256e-06,1.5437441e-06,1.3251675e-06,0.00012175251,4.7721227e-07,0.00017230894,7.071888e-07,8.99836e-06,Boot,Boot,test/Boot/893.png
1882,5.785276e-05,0.99554104,4.2815722e-05,2.6467684e-05,2.0059557e-05,0.000574031,1.6211048e-05,0.0036356107,2.2633138e-05,6.334842e-05,Boot,Boot,test/Boot/894.png
1883,2.419256e-07,0.99996054,2.2077629e-07,8.533645e-08,9.175964e-08,1.4856127e-05,1.7250205e-08,2.2942e-05,2.4425205e-08,9.285513e-07,Boot,Boot,test/Boot/895.png
1884,4.138049e-08,0.99998987,2.5947159e-08,9.146278e-09,1.1490377e-08,5.2431355e-06,1.2654026e-09,4.5268966e-06,1.8730175e-09,1.8791849e-07,Boot,Boot,test/Boot/896.png
1885,2.824996e-06,0.9997708,1.5272534e-06,8.656627e-07,7.771845e-07,0.000112416135,2.4359966e-07,0.00010472413,3.461675e-07,5.5114497e-06,Boot,Boot,test/Boot/897.png
1886,1.6867031e-07,0.99996936,8.115907e-08,4.369094e-08,3.4597466e-08,1.2474364e-05,7.342855e-09,1.750919e-05,1.0256704e-08,3.8078653e-07,Boot,Boot,test/Boot/898.png
1887,4.7010936e-08,0.9999858,3.432414e-08,1.2319591e-08,1.4212038e-08,5.8494516e-06,2.107911e-09,7.965092e-06,3.0735394e-09,2.1148377e-07,Boot,Boot,test/Boot/899.png
1888,1.8968522e-06,0.9998198,7.607554e-07,4.8103306e-07,3.2619985e-07,4.180077e-05,1.3444186e-07,0.00013258641,1.8272274e-07,2.103853e-06,Boot,Boot,test/Boot/9.png
1889,9.672022e-08,0.9999658,7.5393054e-08,2.3232962e-08,2.2927498e-08,2.1492533e-06,6.120203e-09,3.1543943e-05,6.0227676e-09,1.9589721e-07,Boot,Boot,test/Boot/90.png
1890,3.333778e-07,0.999972,1.3963867e-07,7.404013e-08,5.05677e-08,7.665088e-06,1.3564163e-08,1.9196748e-05,1.5579475e-08,4.2678482e-07,Boot,Boot,test/Boot/900.png
1891,2.0719635e-06,0.99978286,1.6289679e-06,7.138579e-07,6.123048e-07,3.4121524e-05,2.5034646e-07,0.00017373943,3.0692811e-07,3.7469638e-06,Boot,Boot,test/Boot/901.png
1892,3.9639664e-07,0.99995697,2.2455781e-07,1.014115e-07,9.797975e-08,1.7060453e-05,2.2203256e-08,2.4182393e-05,2.9912414e-08,9.2223274e-07,Boot,Boot,test/Boot/902.png
1893,9.7565476e-08,0.99998283,7.102407e-08,2.7207088e-08,3.0836492e-08,6.4693077e-06,4.9634523e-09,1.0076945e-05,6.85489e-09,3.5209476e-07,Boot,Boot,test/Boot/903.png
1894,3.1931042e-06,0.9995167,2.036967e-06,8.925257e-07,7.976741e-07,4.2480104e-05,3.9031033e-07,0.00042913534,4.6286803e-07,3.8783933e-06,Boot,Boot,test/Boot/904.png
1895,8.546634e-08,0.99998987,4.5769266e-08,1.9648017e-08,1.5472908e-08,2.4141445e-06,3.2971255e-09,7.487181e-06,3.5138175e-09,1.575082e-07,Boot,Boot,test/Boot/905.png
1896,8.094101e-08,0.99998736,3.564709e-08,1.5846656e-08,1.3137716e-08,3.914074e-06,2.467167e-09,8.4424355e-06,2.9511398e-09,1.6558452e-07,Boot,Boot,test/Boot/906.png
1897,2.3797634e-06,0.9998661,1.0178853e-06,6.9985936e-07,4.0646685e-07,4.496373e-05,1.6079748e-07,8.133529e-05,2.0048016e-07,2.7229482e-06,Boot,Boot,test/Boot/907.png
1898,1.7240643e-06,0.999718,1.5239226e-06,6.9558786e-07,5.6143466e-07,2.2251754e-05,2.4926678e-07,0.00025194098,2.8610265e-07,2.739662e-06,Boot,Boot,test/Boot/908.png
1899,1.1186491e-07,0.99996555,7.4849424e-08,4.463568e-08,3.3002745e-08,1.6347136e-05,7.3856965e-09,1.7368195e-05,1.1037196e-08,4.1563052e-07,Boot,Boot,test/Boot/909.png
1900,6.9156886e-05,0.9875667,4.3522297e-05,2.2064189e-05,2.0101785e-05,0.0005326753,1.8926825e-05,0.01164917,2.3386223e-05,5.414981e-05,Boot,Boot,test/Boot/91.png
1901,2.2338597e-06,0.9997588,1.3893848e-06,7.098659e-07,6.0156384e-07,6.582515e-05,2.2961008e-07,0.00016620928,3.300818e-07,3.7217842e-06,Boot,Boot,test/Boot/910.png
1902,2.0079597e-07,0.9999696,1.9165623e-07,6.041502e-08,6.678715e-08,5.8482965e-06,1.4115015e-08,2.3408475e-05,1.5785831e-08,5.904334e-07,Boot,Boot,test/Boot/911.png
1903,3.6454058e-09,0.999998,3.4701406e-09,8.2314977e-10,9.956864e-10,2.5460372e-07,1.165739e-10,1.7831105e-06,1.160468e-10,1.6335362e-08,Boot,Boot,test/Boot/912.png
1904,2.3095952e-08,0.9999944,1.7397765e-08,5.90506e-09,5.610486e-09,1.5738344e-06,9.357751e-10,3.94699e-06,1.0718058e-09,7.7716734e-08,Boot,Boot,test/Boot/913.png
1905,2.2182792e-07,0.99995947,1.608289e-07,6.217732e-08,5.7216663e-08,5.2277182e-06,1.5391375e-08,3.4245797e-05,1.7703677e-08,4.5257468e-07,Boot,Boot,test/Boot/914.png
1906,2.8477869e-08,0.99999547,2.225359e-08,7.489762e-09,7.2902124e-09,1.2123612e-06,1.0616988e-09,3.2155835e-06,1.0467629e-09,1.00437695e-07,Boot,Boot,test/Boot/915.png
1907,2.4478222e-06,0.99982363,1.0881711e-06,7.549086e-07,5.943332e-07,9.4333715e-05,1.6711867e-07,7.2247094e-05,2.4579685e-07,4.681953e-06,Boot,Boot,test/Boot/916.png
1908,3.1594887e-08,0.9999778,2.7706596e-08,9.407512e-09,1.4015922e-08,1.3317557e-05,1.6397771e-09,8.437774e-06,2.9009788e-09,2.4933868e-07,Boot,Boot,test/Boot/917.png
1909,1.9338045e-06,0.99953926,1.5170197e-06,6.8240763e-07,5.551369e-07,2.2317328e-05,2.6734477e-07,0.0004306944,2.744845e-07,2.6157961e-06,Boot,Boot,test/Boot/918.png
1910,1.6882971e-06,0.99978524,1.1645801e-06,6.2923436e-07,4.050557e-07,1.3801752e-05,1.741857e-07,0.00019463971,1.7171446e-07,2.1070591e-06,Boot,Boot,test/Boot/919.png
1911,4.4704456e-07,0.9999597,1.658116e-07,8.009902e-08,7.034712e-08,1.3861995e-05,1.619807e-08,2.4949688e-05,2.056599e-08,7.15623e-07,Boot,Boot,test/Boot/92.png
1912,3.4011137e-07,0.99996245,2.0526868e-07,9.428065e-08,7.2163914e-08,7.2520734e-06,2.0125418e-08,2.8936649e-05,2.1769772e-08,6.229232e-07,Boot,Boot,test/Boot/920.png
1913,1.7098455e-06,0.9998498,1.1739935e-06,5.6939894e-07,4.9802736e-07,5.141791e-05,1.4517921e-07,9.033889e-05,1.9216822e-07,4.1518565e-06,Boot,Boot,test/Boot/921.png
1914,6.4361456e-07,0.9999329,3.5107266e-07,1.7291703e-07,1.5031404e-07,2.1026379e-05,4.03122e-08,4.336476e-05,5.5014556e-08,1.3175934e-06,Boot,Boot,test/Boot/922.png
1915,7.636605e-06,0.99916315,2.6096225e-06,2.307453e-06,1.8591795e-06,0.00063740823,6.130082e-07,0.00016746673,1.1631541e-06,1.5845402e-05,Boot,Boot,test/Boot/923.png
1916,0.00015075541,0.6883142,0.00031573256,0.00016527394,0.00017013353,0.0019966513,0.00020895991,0.30820313,0.0002453987,0.00022977045,Boot,Boot,test/Boot/924.png
1917,4.879166e-06,0.9995912,3.0083531e-06,1.5850246e-06,1.3293334e-06,7.26114e-05,5.828122e-07,0.00031700177,8.0671987e-07,7.0882465e-06,Boot,Boot,test/Boot/925.png
1918,1.3100996e-05,0.99923575,7.511526e-06,4.010841e-06,3.34195e-06,0.00017587293,1.7058923e-06,0.00053976406,2.307863e-06,1.6719907e-05,Boot,Boot,test/Boot/926.png
1919,8.6677016e-07,0.99980766,5.875676e-07,2.526485e-07,2.5448048e-07,6.023855e-05,7.2656256e-08,0.00012790831,1.0566282e-07,2.205217e-06,Boot,Boot,test/Boot/927.png
1920,0.00012220177,0.9761125,0.00014742723,7.916673e-05,6.4733664e-05,0.0009412245,7.084654e-05,0.022224516,9.2029826e-05,0.00014545918,Boot,Boot,test/Boot/928.png
1921,7.165157e-05,0.9940269,3.112846e-05,2.1171461e-05,1.5861184e-05,0.00070492097,1.298546e-05,0.0050436407,1.732241e-05,5.43366e-05,Boot,Boot,test/Boot/929.png
1922,4.672101e-07,0.9998853,1.6362435e-07,7.576032e-08,9.381705e-08,7.375054e-05,1.6424652e-08,3.8829017e-05,2.7140326e-08,1.236093e-06,Boot,Boot,test/Boot/93.png
1923,0.0006938283,0.9848822,0.00028222258,0.0002898163,0.00016399531,0.004612483,0.00016582102,0.008239231,0.00024861368,0.0004217906,Boot,Boot,test/Boot/930.png
1924,5.9582e-07,0.9999199,2.89342e-07,1.3338826e-07,1.1176724e-07,1.4917549e-05,3.568237e-08,6.304413e-05,4.4517844e-08,8.588109e-07,Boot,Boot,test/Boot/931.png
1925,1.9477946e-08,0.9999881,1.2307054e-08,4.306336e-09,5.9283383e-09,7.025244e-06,6.609009e-10,4.7430167e-06,1.1401954e-09,9.1970506e-08,Boot,Boot,test/Boot/932.png
1926,2.685282e-09,0.9999993,1.4656293e-09,4.1478979e-10,3.2181358e-10,1.10809005e-07,4.1308106e-11,6.1538515e-07,3.2739037e-11,6.5439845e-09,Boot,Boot,test/Boot/933.png
1927,4.092659e-09,0.9999988,2.515261e-09,7.420732e-10,7.795394e-10,4.148286e-07,7.92894e-11,7.874316e-07,8.284802e-11,1.6778735e-08,Boot,Boot,test/Boot/934.png
1928,0.00013831121,0.994985,8.874155e-05,6.121511e-05,4.3618908e-05,0.0011961896,3.36957e-05,0.0032584204,4.83142e-05,0.00014653728,Boot,Boot,test/Boot/935.png
1929,4.287053e-05,0.9982395,2.0210571e-05,1.7023553e-05,9.923047e-06,0.000523625,6.6765842e-06,0.001091906,9.322587e-06,3.883478e-05,Boot,Boot,test/Boot/936.png
1930,0.005823411,0.7345276,0.003493772,0.002809569,0.0019348302,0.031322513,0.0037045805,0.20859641,0.0043819337,0.0034053547,Boot,Boot,test/Boot/937.png
1931,6.5602117e-06,0.9993637,5.1518855e-06,2.5214201e-06,1.9666506e-06,8.2737795e-05,1.052044e-06,0.0005256933,1.3457209e-06,9.251769e-06,Boot,Boot,test/Boot/938.png
1932,1.1865837e-06,0.9999255,5.0613477e-07,3.2945402e-07,2.1526773e-07,2.8253942e-05,6.721384e-08,4.2214757e-05,8.736659e-08,1.5251142e-06,Boot,Boot,test/Boot/939.png
1933,0.00016548179,0.8146702,0.00019457506,0.000118371805,0.00011505378,0.0022064995,0.0001426655,0.18203737,0.00016803166,0.0001817384,Boot,Boot,test/Boot/94.png
1934,1.9117827e-07,0.9999293,1.1725309e-07,5.4445653e-08,6.985455e-08,5.1340947e-05,9.8446415e-09,1.7946115e-05,1.7834369e-08,9.536742e-07,Boot,Boot,test/Boot/940.png
1935,1.1862655e-08,0.9999958,9.983243e-09,3.5864658e-09,3.0605365e-09,8.47827e-07,4.807006e-10,3.3631263e-06,5.316914e-10,4.580045e-08,Boot,Boot,test/Boot/941.png
1936,3.1149004e-06,0.9997371,2.1249516e-06,1.2738703e-06,8.4154823e-07,3.8576574e-05,3.8759887e-07,0.00021185656,4.5337592e-07,4.2688544e-06,Boot,Boot,test/Boot/942.png
1937,7.4072946e-06,0.99935955,4.274211e-06,2.733208e-06,1.8682158e-06,0.00015704463,1.0100803e-06,0.00045470527,1.441682e-06,9.951373e-06,Boot,Boot,test/Boot/943.png
1938,1.8733961e-05,0.9985784,1.5200784e-05,8.475078e-06,6.520702e-06,0.00017161005,3.9505385e-06,0.0011663424,4.9624296e-06,2.5793688e-05,Boot,Boot,test/Boot/944.png
1939,8.896023e-06,0.9943658,9.3272565e-06,4.7593326e-06,4.0049367e-06,0.00014075405,3.2282126e-06,0.0054462743,3.814175e-06,1.3159437e-05,Boot,Boot,test/Boot/945.png
1940,1.157281e-06,0.9999361,6.9614185e-07,3.3541e-07,2.760839e-07,1.7987462e-05,7.565356e-08,4.1242012e-05,8.3376044e-08,2.0956388e-06,Boot,Boot,test/Boot/946.png
1941,1.5539065e-08,0.99999356,1.0374553e-08,2.969271e-09,4.270477e-09,2.458254e-06,4.5469287e-10,3.829384e-06,6.477433e-10,6.664013e-08,Boot,Boot,test/Boot/947.png
1942,2.977662e-07,0.9999478,1.600177e-07,8.831331e-08,6.8014e-08,2.1573704e-05,1.7066128e-08,2.9225484e-05,2.4160743e-08,7.080629e-07,Boot,Boot,test/Boot/948.png
1943,2.2709953e-06,0.99987054,8.9086416e-07,5.839673e-07,4.0584231e-07,5.5715e-05,1.2212482e-07,6.631241e-05,1.6457484e-07,3.005457e-06,Boot,Boot,test/Boot/949.png
1944,9.470689e-06,0.9978599,8.976662e-06,4.3800273e-06,3.4511086e-06,0.00012291643,2.4218261e-06,0.0019721068,3.12717e-06,1.3285689e-05,Boot,Boot,test/Boot/95.png
1945,1.376391e-05,0.99924856,8.173392e-06,6.1605692e-06,3.6333809e-06,0.00025334602,2.067618e-06,0.00044293856,2.8278075e-06,1.8438655e-05,Boot,Boot,test/Boot/950.png
1946,2.3318426e-06,0.9995377,1.3615455e-06,7.2693217e-07,7.6077436e-07,0.00027556645,2.5071364e-07,0.00017487694,4.3457555e-07,6.0191132e-06,Boot,Boot,test/Boot/951.png
1947,7.0975952e-06,0.9996933,3.7678226e-06,2.2669403e-06,1.6843594e-06,0.00011177831,6.7577685e-07,0.00016832499,8.5871204e-07,1.033701e-05,Boot,Boot,test/Boot/952.png
1948,0.00015314082,0.9823706,5.8455353e-05,8.450653e-05,5.0364517e-05,0.014416122,3.47701e-05,0.0024303691,6.76898e-05,0.0003339679,Boot,Boot,test/Boot/953.png
1949,4.314648e-08,0.9999931,2.2848974e-08,8.519006e-09,6.764097e-09,1.1065725e-06,1.2892427e-09,5.5350793e-06,1.23541e-09,8.237685e-08,Boot,Boot,test/Boot/954.png
1950,4.4943835e-09,0.9999987,3.4020315e-09,8.866067e-10,1.0594526e-09,3.9785274e-07,1.0388971e-10,1.0023903e-06,1.0701838e-10,2.1892525e-08,Boot,Boot,test/Boot/955.png
1951,0.0016052304,0.4226288,0.0024188238,0.0014943939,0.0015611443,0.010809387,0.0026281239,0.55259717,0.0025892828,0.0016676608,Sneaker,Boot,test/Boot/956.png
1952,4.6944256e-06,0.99966884,1.7247656e-06,1.4374829e-06,1.0627735e-06,0.00019959587,3.3029866e-07,0.00011484388,5.656009e-07,6.8225695e-06,Boot,Boot,test/Boot/957.png
1953,0.0010191783,0.9979937,5.8173104e-05,0.00011477024,1.6841239e-05,0.00016272241,1.09477305e-05,0.0005558261,1.1666675e-05,5.617688e-05,Boot,Boot,test/Boot/958.png
1954,1.3685998e-06,0.99974626,5.2498e-07,3.3830474e-07,3.4077345e-07,0.00019482954,6.7732614e-08,5.2359454e-05,1.3047189e-07,3.856415e-06,Boot,Boot,test/Boot/959.png
1955,2.0074339e-08,0.9999943,1.7366034e-08,4.2850523e-09,6.001129e-09,1.3165287e-06,7.5261075e-10,4.2933666e-06,8.8280605e-10,8.543428e-08,Boot,Boot,test/Boot/96.png
1956,1.7156188e-07,0.99997103,1.2144578e-07,5.1501907e-08,4.1255824e-08,3.5692535e-06,1.1052992e-08,2.4610568e-05,1.1737764e-08,3.324143e-07,Boot,Boot,test/Boot/960.png
1957,1.08315604e-07,0.99997413,7.969101e-08,2.5550136e-08,2.6372852e-08,3.1256982e-06,6.387382e-09,2.2273847e-05,6.9847657e-09,2.3576902e-07,Boot,Boot,test/Boot/961.png
1958,6.1991045e-06,0.9996056,2.3765126e-06,1.899233e-06,1.26613e-06,0.00020682462,4.96123e-07,0.00016710653,7.5464754e-07,7.412433e-06,Boot,Boot,test/Boot/962.png
1959,4.582125e-07,0.9999324,4.0869548e-07,1.4701031e-07,1.6022094e-07,1.5615087e-05,4.1062993e-08,4.926298e-05,5.2920278e-08,1.3400902e-06,Boot,Boot,test/Boot/963.png
1960,0.000114594564,0.64602536,0.00021715586,0.00010092818,0.00010362042,0.002125183,0.00013490583,0.35086754,0.00015286016,0.00015792076,Boot,Boot,test/Boot/964.png
1961,1.3047606e-08,0.99993694,6.5576327e-09,2.915304e-09,5.4455906e-09,5.628986e-05,4.973732e-10,6.6482685e-06,1.1561031e-09,1.18760774e-07,Boot,Boot,test/Boot/965.png
1962,0.00013745311,0.9990243,2.8084978e-05,3.1789325e-05,9.47703e-06,0.0001304479,6.5151075e-06,0.0005887459,6.567296e-06,3.6680576e-05,Boot,Boot,test/Boot/966.png
1963,7.994952e-09,0.9999957,6.1528556e-09,1.5767216e-09,2.6213327e-09,2.3289563e-06,2.154304e-10,1.9590673e-06,3.2185477e-10,5.7886037e-08,Boot,Boot,test/Boot/967.png
1964,1.9842938e-09,0.99999917,1.185276e-09,3.5272849e-10,3.1473493e-10,1.7883637e-07,3.356186e-11,6.137458e-07,3.173067e-11,7.504904e-09,Boot,Boot,test/Boot/968.png
1965,1.3622092e-06,0.9998247,8.132688e-07,3.893404e-07,4.4998328e-07,9.9629615e-05,1.02222415e-07,6.869578e-05,1.6048182e-07,3.7020209e-06,Boot,Boot,test/Boot/969.png
1966,0.0008561327,0.9966234,0.00013891244,0.00021758043,5.1484392e-05,0.00038700114,4.352252e-05,0.0014865614,4.695752e-05,0.00014845084,Boot,Boot,test/Boot/97.png
1967,9.043707e-08,0.9999763,4.0103508e-08,2.0934078e-08,2.0797888e-08,1.42020335e-05,3.1604466e-09,9.179129e-06,5.2956803e-09,2.608218e-07,Boot,Boot,test/Boot/970.png
1968,1.2811753e-06,0.9998179,8.3442916e-07,3.5227785e-07,2.914618e-07,1.5763108e-05,1.1948103e-07,0.00016163834,1.2876913e-07,1.8051122e-06,Boot,Boot,test/Boot/971.png
1969,0.0012513844,0.3775656,0.00042553458,0.00046914566,0.00040872925,0.59131205,0.0005738765,0.026046336,0.0010347716,0.0009126861,Sandal,Boot,test/Boot/972.png
1970,1.1735176e-06,0.99993074,1.9310163e-07,5.9802524e-08,3.900505e-08,2.5915037e-06,1.3026909e-08,6.481398e-05,1.30139215e-08,3.355291e-07,Boot,Boot,test/Boot/973.png
1971,3.604912e-08,0.9999889,2.0760854e-08,7.885104e-09,9.423797e-09,5.776014e-06,1.118738e-09,5.058568e-06,1.7113958e-09,1.4110785e-07,Boot,Boot,test/Boot/974.png
1972,0.00018209762,0.20961799,0.0004008057,0.00015706691,0.00027430258,0.0032223552,0.00042803577,0.7851246,0.00040556391,0.00018717018,Sneaker,Boot,test/Boot/975.png
1973,0.00042842457,0.99644154,5.729776e-05,6.298445e-05,2.28246e-05,0.00047032867,1.7984186e-05,0.0023980518,2.2488295e-05,7.808161e-05,Boot,Boot,test/Boot/976.png
1974,6.145126e-08,0.9999895,4.671213e-08,1.5922039e-08,1.46333905e-08,1.6470394e-06,2.9536182e-09,8.524767e-06,2.993272e-09,1.497982e-07,Boot,Boot,test/Boot/977.png
1975,0.00059893634,0.57598215,0.00089385925,0.0005082353,0.0005294499,0.005848188,0.0008320163,0.4132669,0.0008540407,0.0006862515,Boot,Boot,test/Boot/978.png
1976,8.388511e-09,0.99999654,4.652562e-09,1.6014825e-09,1.7350504e-09,1.4668467e-06,1.9992784e-10,1.9862832e-06,2.6963026e-10,3.341453e-08,Boot,Boot,test/Boot/979.png
1977,6.196279e-05,0.98219866,6.891807e-05,3.5789773e-05,3.1810716e-05,0.0006588358,3.077111e-05,0.016797733,3.986147e-05,7.57556e-05,Boot,Boot,test/Boot/98.png
1978,2.2763807e-06,0.9995098,5.6751804e-07,3.779793e-07,4.0169624e-07,0.0003870818,9.234001e-08,9.563993e-05,1.7709536e-07,3.5707524e-06,Boot,Boot,test/Boot/980.png
1979,5.726199e-09,0.99999654,3.727737e-09,1.214036e-09,1.4988197e-09,1.522977e-06,1.5463435e-10,1.9122588e-06,2.3102234e-10,2.8480509e-08,Boot,Boot,test/Boot/981.png
1980,1.0169471e-05,0.0645403,2.700125e-05,5.750554e-06,2.432286e-05,0.00042511025,2.8167213e-05,0.9348998,3.2533742e-05,6.779751e-06,Sneaker,Boot,test/Boot/982.png
1981,1.6627198e-05,0.99025553,2.0878224e-05,9.262306e-06,9.4675515e-06,0.00021631415,7.4142763e-06,0.009430992,9.027937e-06,2.4538022e-05,Boot,Boot,test/Boot/983.png
1982,1.6561879e-08,0.99998677,1.1307842e-08,3.804073e-09,6.045637e-09,8.9221385e-06,5.6842675e-10,4.1957073e-06,1.0048673e-09,1.1059436e-07,Boot,Boot,test/Boot/984.png
1983,1.1203809e-07,0.99998283,9.084152e-08,3.6280046e-08,2.9523159e-08,3.4942057e-06,6.672027e-09,1.3195134e-05,7.005707e-09,2.891958e-07,Boot,Boot,test/Boot/985.png
1984,1.12347725e-05,0.9992095,8.827849e-06,5.2054365e-06,3.4506222e-06,0.00010934721,2.0183754e-06,0.00063261716,2.3862929e-06,1.5396807e-05,Boot,Boot,test/Boot/986.png
1985,3.3172196e-06,0.99972814,2.1542046e-06,1.1082825e-06,8.360587e-07,3.606449e-05,3.7353436e-07,0.00022308873,4.363741e-07,4.4044195e-06,Boot,Boot,test/Boot/987.png
1986,4.239943e-06,0.9996495,2.9974713e-06,1.5309688e-06,1.2027259e-06,4.985667e-05,5.418464e-07,0.0002834241,6.494955e-07,6.12762e-06,Boot,Boot,test/Boot/988.png
1987,6.6502653e-06,0.9979267,8.988983e-06,4.653542e-06,3.345051e-06,8.4097745e-05,2.396942e-06,0.0019484224,2.7439385e-06,1.1875057e-05,Boot,Boot,test/Boot/989.png
1988,5.3087333e-06,0.9995757,3.820872e-06,1.9291094e-06,1.5286994e-06,7.084593e-05,6.9455626e-07,0.00033116253,8.415111e-07,8.160013e-06,Boot,Boot,test/Boot/99.png
1989,3.1871336e-06,0.99972886,1.841694e-06,9.167546e-07,8.8105764e-07,9.3322094e-05,2.811012e-07,0.00016362176,4.151586e-07,6.578437e-06,Boot,Boot,test/Boot/990.png
1990,4.125642e-06,0.9995689,2.9577996e-06,1.5049802e-06,1.0575901e-06,3.517041e-05,5.2294024e-07,0.00038010007,5.510786e-07,5.046616e-06,Boot,Boot,test/Boot/991.png
1991,1.4632457e-05,0.99228656,4.684233e-06,4.674005e-06,4.263477e-06,0.0068434346,2.0981017e-06,0.0007994554,4.209275e-06,3.6048044e-05,Boot,Boot,test/Boot/992.png
1992,2.7005037e-06,0.9995907,2.343937e-06,1.0956035e-06,8.921705e-07,4.0175903e-05,4.2561632e-07,0.0003567027,5.1077126e-07,4.458803e-06,Boot,Boot,test/Boot/993.png
1993,9.053187e-06,0.791064,2.8223326e-06,3.7913028e-06,5.3470017e-06,0.20794795,1.5234435e-06,0.0009195403,4.318879e-06,4.16277e-05,Boot,Boot,test/Boot/994.png
1994,2.727565e-06,0.99985325,1.595909e-06,8.7751516e-07,6.5888463e-07,3.095558e-05,2.36758e-07,0.00010523867,2.697574e-07,4.1336816e-06,Boot,Boot,test/Boot/995.png
1995,0.000118562835,0.9518865,9.5457544e-05,5.6223944e-05,5.3881486e-05,0.0012575265,5.9389076e-05,0.04628845,7.486863e-05,0.00010922427,Boot,Boot,test/Boot/996.png
1996,3.90094e-06,0.99972755,2.4351446e-06,1.4045755e-06,9.547156e-07,4.2027947e-05,4.3430134e-07,0.00021579064,5.0540905e-07,5.0013696e-06,Boot,Boot,test/Boot/997.png
1997,3.003179e-07,0.99995494,1.4403393e-07,7.048149e-08,6.305989e-08,1.9580302e-05,1.3879555e-08,2.4274306e-05,2.0135555e-08,6.395897e-07,Boot,Boot,test/Boot/998.png
1998,2.5352596e-08,0.9999927,1.9315108e-08,6.818238e-09,6.3571397e-09,1.3391336e-06,1.1641959e-09,5.824842e-06,1.318339e-09,7.740417e-08,Boot,Boot,test/Boot/999.png
1999,0.00018633806,3.0073637e-05,0.45240116,0.00075442233,0.5325703,2.0941332e-05,0.013357537,2.5352814e-05,0.0005523558,0.00010147608,Pullover,Coat,test/Coat/0.png
2000,3.516795e-06,3.0271673e-07,0.9832476,6.8748064e-05,0.0003891431,4.2547154e-07,0.016285,2.5995314e-07,3.9099077e-06,1.1811646e-06,Coat,Coat,test/Coat/1.png
2001,9.194327e-07,6.9473143e-09,0.9993988,1.8168355e-05,0.00033177942,9.430118e-09,0.00024971523,1.0662839e-08,3.6407658e-07,6.2822714e-08,Coat,Coat,test/Coat/10.png
2002,0.0004102993,9.359379e-06,0.94514215,0.050013237,0.0022393593,3.3920091e-06,0.0019764577,4.9229247e-06,9.823678e-05,0.000102632956,Coat,Coat,test/Coat/100.png
2003,0.00041536897,8.639082e-05,0.7720361,0.0011096011,0.07574291,6.778844e-05,0.14932343,6.383749e-05,0.0008887953,0.00026590712,Coat,Coat,test/Coat/101.png
2004,2.0572077e-05,4.5956804e-07,0.9957125,0.00015541131,0.001608333,5.3765234e-07,0.002489021,5.1189375e-07,1.0659207e-05,2.0398995e-06,Coat,Coat,test/Coat/102.png
2005,3.6144884e-05,5.6204963e-06,0.94957757,0.0002234577,0.03509131,6.014274e-06,0.014979353,4.509224e-06,5.763319e-05,1.847851e-05,Coat,Coat,test/Coat/103.png
2006,1.5716196e-05,3.5489006e-07,0.9966723,0.0020211486,0.00060788816,3.1102374e-07,0.00067088456,3.1329395e-07,7.1098198e-06,3.9609827e-06,Coat,Coat,test/Coat/104.png
