,Unnamed: 0,Bag,Boot,Coat,Dress,Pullover,Sandal,Shirt,Sneaker,Top,Trouser,predict,actual,path
2599,2599,3.0437259e-05,9.756530000000001e-06,0.12025848,0.00018342943999999999,0.0041641840000000005,2.3644659999999998e-05,0.87496233,3.0102854000000004e-05,0.0002982921,3.9460134e-05,Shirt,Coat,test/Coat/639.png
2601,2601,0.0022047788,0.0009439695,0.2635265,0.0057234718,0.34280366,0.0007030653999999999,0.36782584,0.0009283128300000001,0.013506125,0.0018342623,Shirt,Coat,test/Coat/640.png
2611,2611,3.2839816e-05,1.7165398999999999e-06,0.1853942,6.525057e-05,0.8115555999999999,1.3277999e-06,0.0028411173,2.2650981e-06,9.72085e-05,8.566852e-06,Pullover,Coat,test/Coat/65.png
2614,2614,0.00012515011,1.640828e-05,0.14917327,0.00036199123,0.84076405,8.986881e-06,0.00886338,2.0155832000000002e-05,0.0006124276,5.4222128e-05,Pullover,Coat,test/Coat/652.png
2616,2616,1.8540857e-05,3.3228805e-06,0.43185509999999994,0.00019410327,0.0012468221000000001,7.847834000000001e-06,0.5665398,5.407732e-06,0.000117147196,1.1853210000000001e-05,Shirt,Coat,test/Coat/654.png
2624,2624,0.000103595106,1.0482509e-05,0.47107550000000004,0.00044970444,0.5206670999999999,8.028592999999999e-06,0.0072798993999999995,9.3607105e-06,0.00035247905,4.3877142e-05,Pullover,Coat,test/Coat/661.png
2626,2626,0.00014247718,5.5990563e-06,0.3350971,0.6599224,0.001352673,2.7379587999999995e-06,0.0028217304,3.5586646999999998e-06,0.0005351994999999999,0.00011652294,Dress,Coat,test/Coat/663.png
2631,2631,0.0005306857599999999,6.949395e-05,0.35198328,0.6178475,0.01271482,3.601206e-05,0.014204777,3.789099e-05,0.0016723385000000002,0.0009032169500000001,Dress,Coat,test/Coat/668.png
2634,2634,0.0005550725,0.00023654527,0.097438805,0.0028943159999999996,0.3387976,0.00016441566000000002,0.5536594,0.00032906927000000004,0.005146545,0.0007782531299999999,Shirt,Coat,test/Coat/670.png
2656,2656,3.1953987000000004e-05,3.1290954e-06,0.38965592,0.00015179561,0.6038716,2.9193647999999997e-06,0.006149285500000001,3.9477195e-06,0.000110014036,1.9382367e-05,Pullover,Coat,test/Coat/690.png
2659,2659,1.3712114999999998e-05,3.0160598e-07,0.24660386,3.2194859999999996e-05,0.7519394,3.1605896e-07,0.0013715711999999999,4.7023891999999995e-07,3.6057600000000005e-05,2.1483831e-06,Pullover,Coat,test/Coat/693.png
2669,2669,0.00016475907,3.854324e-05,0.0047118609999999995,0.00035721724,0.15458259,2.6045136e-05,0.8305048,6.9712434e-05,0.009466164000000001,7.8353936e-05,Shirt,Coat,test/Coat/701.png
2671,2671,9.615539e-05,3.2920223e-05,0.122197926,0.00040046527000000003,0.01375446,5.4059616e-05,0.8623360000000001,5.72563e-05,0.0009969766,7.363594000000001e-05,Shirt,Coat,test/Coat/703.png
2672,2672,0.00010754605,4.4075903e-05,0.0845523,0.0011060595,0.006512885,7.418770000000001e-05,0.9057634,8.261065e-05,0.0016652588,9.168256999999999e-05,Shirt,Coat,test/Coat/704.png
2680,2680,0.00039689403,0.00011559646999999999,0.062654704,0.0008156472,0.72521615,7.1952505e-05,0.20694615,0.00026220336,0.0030829091999999996,0.0004377572599999999,Pullover,Coat,test/Coat/711.png
2691,2691,5.8227713e-05,2.2889297000000003e-05,0.37348086,0.0002898827,0.014727609,3.34663e-05,0.61100215,4.2666535999999994e-05,0.0002366256,0.00010563031000000001,Shirt,Coat,test/Coat/721.png
2695,2695,0.008197785,0.0009345202000000001,0.015011623,0.0030610616999999997,0.23247772,0.0005731231599999999,0.6655926999999999,0.0010004406,0.07171963,0.0014314982,Shirt,Coat,test/Coat/725.png
2696,2696,0.003111043,0.0008744003,0.29115286,0.0031331490999999996,0.20004605,0.0008319801,0.4897183,0.0011431841,0.007724941999999999,0.0022641288,Shirt,Coat,test/Coat/726.png
2698,2698,7.577636e-05,2.8316746e-05,0.042303357,0.0015062810000000002,0.0026993938,4.605098e-05,0.95188,7.1842485e-05,0.0013065054,8.240284999999999e-05,Shirt,Coat,test/Coat/728.png
2703,2703,0.0019478103,0.00014327464,0.09988586599999999,0.0005647849,0.5990145,9.7464894e-05,0.29335505,0.00030349556,0.0041787772999999995,0.00050900376,Pullover,Coat,test/Coat/732.png
2704,2704,0.00032931830000000004,0.00014312049999999998,0.124120414,0.0018315695,0.012204123999999998,0.00021049012000000003,0.85844266,0.00033155413,0.0018850821,0.00050177943,Shirt,Coat,test/Coat/733.png
2715,2715,0.005739177,5.7611036000000006e-05,0.02967783,0.000238135,0.8931306999999998,5.0001807e-05,0.06745717,0.00013281032,0.0032367217,0.00027980865,Pullover,Coat,test/Coat/743.png
2750,2750,2.5670594999999997e-05,7.2126054e-06,0.20532896,0.00017166471999999997,0.0028684582,1.849005e-05,0.7913061,2.0121508e-05,0.00022090439999999999,3.2392487e-05,Shirt,Coat,test/Coat/775.png
2754,2754,8.538054e-05,1.2248332e-05,0.36310290000000006,0.00040014367999999993,0.6256645000000001,8.816254e-06,0.010259721,1.29096525e-05,0.00040591627,4.748813e-05,Pullover,Coat,test/Coat/779.png
2772,2772,5.9312052999999996e-05,1.5053507e-05,0.35905686,0.00032388006,0.0028165485999999997,3.3598702e-05,0.63730204,2.63168e-05,0.0003263216,4.0013914e-05,Shirt,Coat,test/Coat/795.png
2794,2794,5.2687e-05,1.3140797e-05,0.09105627,0.00020480916,0.0031008778999999996,3.6021909999999995e-05,0.9049450000000001,3.555277e-05,0.00051862054,3.6917525e-05,Shirt,Coat,test/Coat/814.png
2803,2803,5.248085499999999e-06,7.869339999999999e-07,0.13503031,3.3366832e-05,0.0012470337,3.0785303999999996e-06,0.8635983,2.4288886000000003e-06,7.6371325e-05,3.0905557999999994e-06,Shirt,Coat,test/Coat/822.png
2825,2825,7.595634e-05,1.3504861e-05,0.4081092,0.0004015382,0.57841057,1.1068062e-05,0.012576847,1.4139618e-05,0.00032974774,5.7321733e-05,Pullover,Coat,test/Coat/842.png
2852,2852,7.726616999999999e-05,2.1033830000000002e-06,0.34513828,0.65176183,0.0013142853,1.0875802e-06,0.0013837706,1.4314595e-06,0.00026356432,5.644736e-05,Dress,Coat,test/Coat/867.png
2859,2859,0.00043285919999999997,6.685413e-05,0.040826514,0.00088441366,0.90144145,5.2507349999999995e-05,0.053053815,0.00019511396,0.0019431817000000002,0.0011032005,Pullover,Coat,test/Coat/873.png
2873,2873,0.00016677956999999998,4.7995793000000006e-05,0.32546878,0.0006199018700000001,0.6370039000000001,3.0563573e-05,0.035443924,5.2862781999999995e-05,0.001040731,0.0001246546,Pullover,Coat,test/Coat/886.png
2875,2875,0.0011311819999999999,0.0004912850599999999,0.36331567,0.0029001208000000002,0.12398356,0.00041734404,0.500019,0.0005012978,0.0063551734,0.00088535185,Shirt,Coat,test/Coat/888.png
2876,2876,1.5878226e-05,1.3580802e-06,0.32137376,7.273232e-05,0.67262113,1.2556691e-06,0.005856475999999999,1.8347858e-06,4.5683064000000005e-05,9.769397e-06,Pullover,Coat,test/Coat/889.png
2888,2888,0.0040448545,0.00011394157,0.45826018,0.0021171735,0.5130712000000001,0.00010137749,0.018394267,0.00012179798,0.0034189837,0.00035626203000000003,Pullover,Coat,test/Coat/9.png
2895,2895,0.0007209529,0.00019684473,0.11938876,0.45616720000000005,0.0047202474,0.00011699337,0.40128762,0.00026219033,0.01621233,0.0009269662,Dress,Coat,test/Coat/905.png
2898,2898,0.001988135,0.00073559105,0.3375999,0.0033526958,0.10583533,0.0006260957499999999,0.5389364999999999,0.0006594547,0.009165709000000001,0.0011005711,Shirt,Coat,test/Coat/908.png
2902,2902,0.0007992845,0.00029692048,0.41788134,0.0029236039,0.45567992,0.00018515494999999998,0.116894655,0.00026396682,0.0045510186,0.0005241770400000001,Pullover,Coat,test/Coat/911.png
2906,2906,0.00011930611000000001,1.6868920000000002e-05,0.3931148,0.0003789359,0.5871829000000001,1.2878733e-05,0.018573443999999998,1.8586772e-05,0.0005316512,5.06302e-05,Pullover,Coat,test/Coat/915.png
2910,2910,2.4249503e-05,5.003285e-06,0.1746893,0.00034102556000000005,0.0030868857,1.0139951e-05,0.8215802,1.6158041e-05,0.00021815895,2.8855471e-05,Shirt,Coat,test/Coat/919.png
2913,2913,0.00040157519999999995,0.00017902645,0.40208513,0.00256892,0.013700367,0.00021444373,0.5779890999999999,0.00018490112000000002,0.0023922436,0.00028424666,Shirt,Coat,test/Coat/921.png
2921,2921,0.018899426,0.00018438254,0.26634052,0.001434387,0.639089,0.00012882033,0.058599673,0.00021832828999999998,0.014646778000000001,0.00045860914000000005,Pullover,Coat,test/Coat/929.png
2931,2931,4.712717400000001e-05,2.4071228e-06,0.29670432,0.00017482706000000002,0.7003984999999999,1.7346156000000001e-06,0.0025054489000000003,2.4469327000000003e-06,0.00015168073999999998,1.1475813e-05,Pullover,Coat,test/Coat/938.png
2937,2937,0.0024798894,0.0005789804,0.22831556,0.0032589976000000002,0.5544715,0.0003340869,0.19557908,0.00054532493,0.013448078,0.0009885215,Pullover,Coat,test/Coat/943.png
2949,2949,3.2548985e-06,5.1841138e-08,0.12332719,7.124399e-06,0.87622046,3.7013309999999995e-08,0.00043029842,6.953669999999999e-08,1.1166388e-05,3.1962364e-07,Pullover,Coat,test/Coat/954.png
2964,2964,1.1616243e-06,1.1678408000000001e-07,0.070973165,1.1830988e-05,0.00013597743,7.1552086e-07,0.92884684,5.944307e-07,2.8941547e-05,5.891076999999999e-07,Shirt,Coat,test/Coat/968.png
2976,2976,0.0005858295,7.487341e-05,0.30959395,0.0012078991,0.6697645000000001,4.8794197999999996e-05,0.016596595,7.064441e-05,0.0018537657,0.00020316168,Pullover,Coat,test/Coat/979.png
2998,2998,0.0003628244,0.00022341387999999998,0.46227264,0.0040330966,0.05016081,0.00021631477000000002,0.478912,0.0003870992,0.0018723109,0.0015595315,Shirt,Coat,test/Coat/999.png
3023,3023,0.00027270560000000003,4.8564725e-05,0.00036941675000000005,0.012352812,0.0007659428999999999,2.1100473999999998e-05,0.04597188,2.2764194e-05,0.9401419,3.2995318e-05,Top,Dress,test/Dress/12.png
3024,3024,0.00027727869999999996,1.2734638e-05,0.6274633000000001,0.36381379999999996,0.0024674186,7.715026000000001e-06,0.0051465454,7.888543e-06,0.0006104433,0.00019291152,Coat,Dress,test/Dress/120.png
3025,3025,0.0015327232999999998,0.00043586193,0.0035376083000000003,0.0076004835,0.016627926,0.00027013,0.82541347,0.00044343667,0.14353706,0.000601291,Shirt,Dress,test/Dress/121.png
3065,3065,6.9322625e-05,8.606692e-06,0.93538934,0.0021396955,0.0011810594,9.654752e-06,0.06103729,6.687383e-06,0.00013518983999999997,2.3105746e-05,Coat,Dress,test/Dress/158.png
3066,3066,0.0005067733000000001,0.00021327479,0.15811589999999998,0.25382146,0.030938284,0.0001216735,0.54198754,0.00015066829,0.012719153,0.001425234,Shirt,Dress,test/Dress/159.png
3079,3079,9.109551999999999e-05,6.061633000000001e-06,0.8651235999999999,0.061672557,0.07144225,4.181579200000001e-06,0.0012399558,2.9519454e-06,0.00029643244,0.000120892415,Coat,Dress,test/Dress/170.png
3086,3086,0.0039627915,0.0027044490000000003,0.069772415,0.033556897,0.4064223,0.0012188784,0.44334397,0.0027522759999999997,0.031230358,0.0050357133,Shirt,Dress,test/Dress/177.png
3092,3092,0.0076607056000000005,0.00030740595,0.66186035,0.27776346,0.010783681000000002,0.0001429178,0.035333976,0.0001897136,0.0048717890000000005,0.0010859881,Coat,Dress,test/Dress/182.png
3095,3095,0.0021417264,0.0005792188,0.0035286543,0.006312061999999999,0.03182299,0.00031799647999999995,0.7148329999999999,0.0004981709999999999,0.23931164,0.0006545288,Shirt,Dress,test/Dress/185.png
3108,3108,0.0009729643,0.00047055332000000004,0.0016854064,0.04275281,0.008666789,0.00016628993999999998,0.37283325,0.00020452666,0.5717220999999999,0.0005253554000000001,Top,Dress,test/Dress/197.png
3111,3111,0.0005942938,0.0012271879,0.0028474939000000003,0.04604529,0.0052812365000000005,0.0014928197,0.0054441886,0.0006704639,0.0013491649,0.93504786,Trouser,Dress,test/Dress/2.png
3112,3112,0.00011984871,5.4696446999999995e-05,0.006039184499999999,0.013721906,0.003225643,4.0929586e-05,0.9661815999999999,9.347224e-05,0.010351,0.0001717923,Shirt,Dress,test/Dress/20.png
3114,3114,0.00070116436,8.1899205e-05,0.8615168,0.10716329,0.0024761143,3.798173e-05,0.026821395,4.2925640000000004e-05,0.00085742545,0.00030091417,Coat,Dress,test/Dress/201.png
3115,3115,0.00036171544,0.00011855065,0.2807568,0.1475444,0.0069901469999999995,7.622931e-05,0.55871284,0.00012416916000000002,0.0046265366999999995,0.0006886376700000001,Shirt,Dress,test/Dress/202.png
3140,3140,0.0002771771,0.00048380019999999996,0.0016809742,0.17903824,0.008412935,0.0003842392,0.0045591537,0.00025770459999999997,0.002252367,0.8026534000000001,Trouser,Dress,test/Dress/225.png
3142,3142,1.9273806e-07,3.3988503e-08,0.0002734225,5.629022999999999e-06,9.314476500000001e-05,1.5762626999999998e-07,0.9995778000000001,2.5970144e-07,4.9131850000000006e-05,2.2807414e-07,Shirt,Dress,test/Dress/227.png
3144,3144,6.526326600000001e-05,1.687955e-05,0.01626344,0.00051553367,0.9708455,4.192942e-06,0.010878496999999999,2.0867927e-05,0.0013186435000000002,7.117475999999999e-05,Pullover,Dress,test/Dress/229.png
3157,3157,0.00026030664,0.00011996616000000002,0.013400076,0.15432784,0.0025583983,7.566589e-05,0.80453193,0.00019385511000000001,0.024038019,0.00049404724,Shirt,Dress,test/Dress/240.png
3170,3170,9.849401e-05,3.3234343999999997e-06,0.9680181000000001,0.028015045,0.0006137704000000001,2.0177208000000002e-06,0.003153214,2.177191e-06,7.152667e-05,2.2235152e-05,Coat,Dress,test/Dress/252.png
3188,3188,4.6051390000000004e-05,6.3203165000000004e-06,0.00078454555,0.0037843885,0.00057366345,7.780367e-06,0.9560771,1.0758934e-05,0.038693927,1.5477714e-05,Shirt,Dress,test/Dress/269.png
3191,3191,0.028562415,0.6715784,0.006942429,0.15891553,0.01033156,0.029389633,0.014457656999999999,0.022956109,0.021027062000000003,0.035839237,Boot,Dress,test/Dress/271.png
3193,3193,0.02655119,0.025846021,0.17841102,0.21731667,0.13087337,0.011351805,0.22302459,0.016760036000000002,0.0693038,0.10056147,Shirt,Dress,test/Dress/273.png
3202,3202,0.3800496,0.0018874757999999998,0.1637402,0.24393587,0.006678262700000001,0.00036633387000000004,0.18654774,0.00089837913,0.012084633000000001,0.0038115156,Bag,Dress,test/Dress/281.png
3213,3213,0.00043276755999999996,0.00015462024,0.5344781999999999,0.07580554,0.005646511999999999,8.723389999999999e-05,0.37944308,0.0001306248,0.0031302303999999996,0.00069125893,Coat,Dress,test/Dress/291.png
3214,3214,0.006796796999999999,0.0026467472999999997,0.5522699000000001,0.12583989999999998,0.23087634,0.0014104407,0.04640221,0.0011764062,0.027444648,0.005136623,Coat,Dress,test/Dress/292.png
3215,3215,0.0013969423,0.00037038134,0.47491577,0.21010254,0.0100241,0.00019549373,0.29405159999999997,0.00022690803,0.0074436725,0.0012726433,Coat,Dress,test/Dress/293.png
3219,3219,0.0007458473,0.000110024324,0.558055,0.41778475,0.005372056700000001,5.0921306000000006e-05,0.014271405,6.0761549999999994e-05,0.0012545806,0.002294595,Coat,Dress,test/Dress/297.png
3221,3221,0.0002291471,4.1842929999999994e-05,0.0017886998000000002,0.00038123352,0.7655145000000001,1.5629044e-05,0.20828189,5.462241e-05,0.023556163999999997,0.00013630849,Pullover,Dress,test/Dress/299.png
3244,3244,0.0010221718,0.0005901856,0.06787481,0.0040458976,0.057417425999999994,0.0005422969,0.8543941999999999,0.00086741574,0.012435286,0.00081029034,Shirt,Dress,test/Dress/319.png
3250,3250,0.0008881755,7.133034e-05,0.6153049,0.36387529999999996,0.0024052154999999998,2.9461558e-05,0.015587116000000002,4.6094487e-05,0.0010949116,0.0006974514999999999,Coat,Dress,test/Dress/324.png
3253,3253,0.0014906782000000001,0.00037064693999999996,0.1330104,0.0024311768,0.12871476,0.00035662241999999996,0.7249289000000001,0.00047029985999999996,0.0074669267,0.0007594476299999999,Shirt,Dress,test/Dress/327.png
3268,3268,0.0006279626400000001,0.00032274722,0.0014018464000000001,0.038434114,0.0051881475,0.00016516936,0.61888033,0.00023163224999999998,0.33415259999999997,0.0005954730999999999,Shirt,Dress,test/Dress/340.png
3272,3272,0.0021348293,0.0013946707,0.025383666000000003,0.07341707,0.013197905,0.00074851164,0.832686,0.0015716965,0.04641095,0.0030547082000000002,Shirt,Dress,test/Dress/344.png
3273,3273,0.0007593515,7.0165e-05,0.8285485999999999,0.15016228,0.0032549073999999997,3.5671776e-05,0.015753761,4.1141683999999996e-05,0.0010386091,0.00033557817000000003,Coat,Dress,test/Dress/345.png
3294,3294,0.32694688,0.013304043,0.11263215,0.16690509,0.02936753,0.00810304,0.17326047,0.007460066600000001,0.152842,0.009178747,Bag,Dress,test/Dress/364.png
3306,3306,0.003997992,0.0017146381,0.0049811000000000005,0.03928205,0.020708334,0.0006996530000000001,0.5083344,0.0010076782,0.41787118,0.0014030403,Shirt,Dress,test/Dress/375.png
3323,3323,0.00024532274,3.9794773e-05,0.7763639,0.009004094,0.0025685461999999997,3.6799793e-05,0.21100909999999998,3.370337e-05,0.00057195796,0.00012677834999999998,Coat,Dress,test/Dress/390.png
3333,3333,0.014659553,0.003018137,0.013111365,0.0072802234999999995,0.16377887,0.0015694246,0.6184688,0.0023645828,0.17075309,0.004995919000000001,Shirt,Dress,test/Dress/4.png
3336,3336,0.0046292725,0.0019714918,0.021851698,0.016510291,0.10389832,0.00090293505,0.5525575,0.0008797189,0.29541275,0.0013859252,Shirt,Dress,test/Dress/401.png
3341,3341,0.027814409,0.0011335231,0.43848598,0.4096008,0.013275053,0.0005048909,0.089301996,0.00057140447,0.017264716,0.0020472237,Coat,Dress,test/Dress/406.png
3369,3369,0.86028785,0.005487073,0.011696126000000001,0.081123605,0.0073039396999999995,0.0018109087,0.014210536000000001,0.0014416379999999999,0.0147147225,0.0019236839000000001,Bag,Dress,test/Dress/431.png
3370,3370,0.9484604,0.0009722237,0.009797069,0.018531686000000002,0.011541562,0.00040038157,0.0035661277000000003,0.00044911435999999994,0.0058235119999999994,0.00045778503,Bag,Dress,test/Dress/432.png
3377,3377,0.0031471807,0.0020756247,0.008595171,0.061102565,0.009192226999999999,0.0013043501,0.0066434423999999995,0.00087892293,0.0019201745000000001,0.90514034,Trouser,Dress,test/Dress/439.png
3389,3389,0.0015190842999999999,0.0009914392,0.10173198,0.117616914,0.07788876,0.00044782614,0.6614659,0.00055602717,0.034861255,0.0029208476,Shirt,Dress,test/Dress/45.png
3394,3394,0.0006976095599999999,0.00037384604,0.002106524,0.3188669,0.0062726564,0.000105060455,0.10580146,0.00011595598,0.56485283,0.0008071200599999999,Top,Dress,test/Dress/454.png
3408,3408,0.00056856294,8.393796999999999e-05,0.68779004,0.29001814,0.00793827,4.8268314e-05,0.011225021000000002,4.463174e-05,0.0012427324,0.0010403597999999999,Coat,Dress,test/Dress/467.png
3411,3411,0.0015579745000000001,0.0008260798599999999,0.0018055104,0.10678902,0.005020496,0.0002717113,0.24991123,0.00039598398,0.63227063,0.0011513317,Top,Dress,test/Dress/47.png
3414,3414,0.0012677435000000002,0.0005439212,0.038548205,0.087483235,0.017251665,0.00032054083,0.7990349,0.0003943289,0.05392485,0.0012305775,Shirt,Dress,test/Dress/472.png
3430,3430,0.00042284477999999994,1.2723441e-05,0.0068425187,0.0012464236,0.98296034,5.4625492999999995e-06,0.0037330692,2.1177127999999997e-05,0.0047249137,3.0467594e-05,Pullover,Dress,test/Dress/487.png
3444,3444,0.00017356285,9.3481085e-06,0.55119854,0.4425878,0.0026922298,4.0900914e-06,0.0027403762,4.4836634e-06,0.00027408908,0.0003155169,Coat,Dress,test/Dress/5.png
3456,3456,0.0006443850599999999,0.0003567086,0.04585231,0.36318088,0.037324943,0.00016367638999999998,0.51598835,0.00020354438000000003,0.03383973,0.0024455148,Shirt,Dress,test/Dress/51.png
3461,3461,0.008839877,0.002222205,0.15567994,0.29769418,0.025128305,0.0013008775,0.46070856,0.0016047270999999998,0.04251416400000001,0.0043071954999999995,Shirt,Dress,test/Dress/514.png
3466,3466,6.378096e-05,6.2755034e-06,0.00025391526,0.018154085,0.00035980937999999994,3.6948187999999998e-06,0.009539525,3.598869e-06,0.9716100000000001,5.367502599999999e-06,Top,Dress,test/Dress/519.png
3471,3471,0.013508958,0.005661226,0.009590312,0.19351177,0.017467164,0.0017229404,0.34914628,0.0029968140000000004,0.40118825,0.0052063093,Top,Dress,test/Dress/523.png
3497,3497,0.0004116517,0.00011856711000000001,0.0012132059,0.28038284,0.0024971953,4.077914e-05,0.22127327,4.843456e-05,0.49373459999999997,0.00027937203,Top,Dress,test/Dress/547.png
3500,3500,0.002266803,0.0012853887,0.0077946223,0.09367992,0.03617238,0.0006185436499999999,0.47985294,0.0005905593,0.37550363,0.0022351888,Shirt,Dress,test/Dress/55.png
3507,3507,2.3659166e-05,7.784331999999999e-07,0.9892135,0.008514519,0.0005582903400000001,8.184443299999999e-07,0.0016574773000000002,6.608582e-07,2.287891e-05,7.2975817999999994e-06,Coat,Dress,test/Dress/556.png
3547,3547,0.024251567,0.0014435176999999999,0.56977683,0.3178236,0.03116153,0.00073589914,0.03377051,0.0006458292,0.01730955,0.0030811594,Coat,Dress,test/Dress/592.png
3550,3550,0.0020014164000000004,0.00047007615999999995,0.5411976,0.32394978,0.012144803000000001,0.00022961019,0.109587654,0.00022303248,0.008480076999999999,0.0017159288,Coat,Dress,test/Dress/595.png
3560,3560,0.0003230959,2.3030803e-05,0.71170336,0.27603474,0.0020038574,1.1355965e-05,0.009178796,1.4890039e-05,0.00040312663999999995,0.00030379085,Coat,Dress,test/Dress/603.png
3561,3561,0.00011291708000000001,6.447828599999999e-06,0.90799636,0.08637268,0.0013872437,5.162426e-06,0.0038907845,4.3757113e-06,0.00013472594999999998,8.928531999999999e-05,Coat,Dress,test/Dress/604.png
3564,3564,0.0012635344,0.0005804932,0.4099469,0.13299671,0.015273975,0.00028053368,0.4256782,0.0003426978,0.012117711000000001,0.0015191954,Shirt,Dress,test/Dress/607.png
3582,3582,0.00013471021999999998,1.3544505999999999e-05,0.9416037,0.031163383,0.0010715063,8.790285e-06,0.025716958999999998,8.679353e-06,0.00020670671000000003,7.203116500000001e-05,Coat,Dress,test/Dress/623.png
3593,3593,0.00017376378,0.00029254192,0.0016450502,0.08049741,0.005822578399999999,0.00028229188,0.0019414028,0.00013384709,0.0005942519599999999,0.90861696,Trouser,Dress,test/Dress/633.png
3617,3617,0.0011663261,0.0007256030999999999,0.04542467,0.015008536999999999,0.07264669,0.0005215869,0.83814746,0.0014144978,0.015782254,0.009162385,Shirt,Dress,test/Dress/655.png
3629,3629,0.00038367053,4.8506531999999995e-05,0.60628724,0.36977977,0.004761179,2.5794865e-05,0.016924625,2.8527435e-05,0.0012459059,0.0005147776999999999,Coat,Dress,test/Dress/666.png
3630,3630,0.0010151602,0.00029417514,0.0018652451999999998,0.025985721,0.0043502105,0.00015375216,0.34669320000000003,0.00017341012,0.6192187,0.00025047333,Top,Dress,test/Dress/667.png
3644,3644,0.0022288336999999997,0.0014302423,0.024117343,0.21127708,0.05755498,0.00041743845,0.36776529999999996,0.00036252989,0.3326272,0.0022191057999999997,Shirt,Dress,test/Dress/68.png
3669,3669,0.0010960627,0.00012954278000000001,0.7176569,0.25596005,0.005841304,7.188076e-05,0.016563047,6.955145e-05,0.0016800292,0.0009316358500000001,Coat,Dress,test/Dress/701.png
3677,3677,0.04404161,0.0026285015000000003,0.043809432999999995,0.2954408,0.19051151,0.0014724666,0.06950742,0.0016526803,0.3474115,0.0035241463000000002,Top,Dress,test/Dress/709.png
3714,3714,0.00018539124,0.00021194505000000002,0.0024761502,0.15299012,0.012993514,0.000107217864,0.0028392558,0.00011749553,0.0025195347,0.8255594,Trouser,Dress,test/Dress/742.png
3724,3724,0.006675929000000001,0.0024597025,0.58081573,0.23720331,0.06688454,0.0010126161999999999,0.08384646,0.0012347047000000001,0.010865669,0.00900123,Coat,Dress,test/Dress/751.png
3729,3729,0.00420828,0.0038230242,0.02431406,0.29954976,0.014562027,0.0013069768,0.5349128000000001,0.0031126203999999997,0.10557034,0.008640043,Shirt,Dress,test/Dress/756.png
3745,3745,0.08730778,0.004401027,0.042723816,0.33162126,0.03009041,0.0016339407,0.36920375,0.0018502716,0.12544331,0.0057244613,Shirt,Dress,test/Dress/770.png
3754,3754,0.003197171,0.0013577678,0.01104784,0.015717639,0.2600581,0.0004937031,0.58814794,0.0008238569000000001,0.11712316,0.0020327708,Shirt,Dress,test/Dress/779.png
3756,3756,0.002785831,0.00020358814999999999,0.30032068,0.32526370000000004,0.0073500625,0.00015638596,0.35232529999999995,0.00017888133999999998,0.010771896000000001,0.000643703,Shirt,Dress,test/Dress/780.png
3762,3762,0.0029518880999999998,0.0011285972,0.15423284,0.3309747,0.36562854,0.0005594746,0.11166082,0.0005862734400000001,0.027912505,0.004364387,Pullover,Dress,test/Dress/786.png
3764,3764,0.0022343479999999997,0.0016005228,0.028546816000000003,0.17266126,0.16449903,0.0005385988,0.52607304,0.0006832694599999999,0.09716608,0.005997028000000001,Shirt,Dress,test/Dress/788.png
3771,3771,0.0030141294,0.0004367964,0.8061238000000001,0.14383818,0.009244418,0.00017714176,0.03268533,0.00020631294999999997,0.0024393012,0.0018345401999999998,Coat,Dress,test/Dress/794.png
3776,3776,0.00015118938,0.0004952097000000001,0.00035254814,0.42540320000000004,0.0027945763,0.00020527740000000002,0.0018116739,9.683283000000001e-05,0.001495555,0.56719387,Trouser,Dress,test/Dress/799.png
3783,3783,8.5764605e-06,2.5132617e-06,0.0028940449,0.00030114592,0.00047709932999999996,5.810289e-06,0.9956695,1.0520593e-05,0.00062055135,1.0241172e-05,Shirt,Dress,test/Dress/804.png
3785,3785,0.005765197,0.0013286939000000002,0.05957129,0.05501094,0.43143809999999994,0.00064708333,0.40180814,0.0010904759,0.03886733,0.004472721,Pullover,Dress,test/Dress/806.png
3803,3803,9.141695999999999e-05,9.122809e-06,0.014423553,0.00020247956999999998,0.9749706,3.4809938999999997e-06,0.009570493000000001,1.9339215e-05,0.0006629928999999999,4.645674e-05,Pullover,Dress,test/Dress/822.png
3806,3806,0.0032913073,0.0013969817,0.39699759999999995,0.10002095,0.33986485,0.0006932277000000001,0.14280783,0.0009352249000000001,0.008274967,0.0057171196999999995,Coat,Dress,test/Dress/825.png
3812,3812,0.00047681480000000005,0.00010108094000000001,0.0027949284,0.0027715813,0.23318385,5.4204767e-05,0.7143392,8.214726999999999e-05,0.045896694,0.00029960547999999997,Shirt,Dress,test/Dress/830.png
3818,3818,0.0012188571,0.0005321067,0.0038522342,0.23996477,0.0050612404,0.0001772511,0.5230670999999999,0.00032653833999999997,0.22484557,0.0009542858,Shirt,Dress,test/Dress/836.png
3824,3824,0.0038920406,0.0015066698,0.39565676,0.37091540000000006,0.014747555,0.00067359663,0.19101179999999998,0.0009708162400000001,0.01753364,0.003091642,Coat,Dress,test/Dress/841.png
3828,3828,0.9576781999999999,0.00032237902999999996,0.0074980472999999995,0.011181011000000001,0.0022914000000000003,9.213028e-05,0.015575205,0.00021502514,0.004876588,0.00027004554,Bag,Dress,test/Dress/845.png
3829,3829,0.0038420602,0.0031442593,0.06335792,0.17317297,0.33849847,0.00089874084,0.311235,0.00092246296,0.09742078,0.007507363299999999,Pullover,Dress,test/Dress/846.png
